Episode,Score,Lines_Cleared,Epsilon
270,200,5,0.25966219297210513
271,0,0,0.2583638820072446
272,0,0,0.2570720625972084
273,0,0,0.25578670228422234
274,0,0,0.25450776877280124
275,0,0,0.2532352299289372
276,0,0,0.2519690537792925
277,160,4,0.2507092085103961
278,40,1,0.2494556624678441
279,40,1,0.24820838415550486
280,0,0,0.24696734223472733
281,0,0,0.2457325055235537
282,40,1,0.24450384299593592
283,140,3,0.24328132378095624
284,40,1,0.24206491716205145
285,0,0,0.2408545925762412
286,40,1,0.23965031961336
287,40,1,0.2384520680152932
288,0,0,0.23725980767521673
289,120,3,0.23607350863684065
290,120,3,0.23489314109365644
291,0,0,0.23371867538818816
292,0,0,0.23255008201124722
293,0,0,0.231387331601191
294,0,0,0.23023039494318503
295,80,2,0.2290792429684691
296,80,2,0.22793384675362674
297,40,1,0.22679417751985861
298,120,3,0.22566020663225933
299,80,2,0.22453190559909803
300,0,0,0.22340924607110255
301,200,5,0.22229219984074702
302,0,0,0.2211807388415433
303,0,0,0.22007483514733558
304,0,0,0.2189744609715989
305,100,2,0.2178795886667409
306,0,0,0.2167901907234072
307,40,1,0.21570623976979014
308,0,0,0.21462770857094118
309,80,2,0.21355457002808648
310,0,0,0.21248679717794605
311,0,0,0.21142436319205632
312,0,0,0.21036724137609603
313,0,0,0.20931540516921554
314,220,5,0.20826882814336947
315,80,2,0.20722748400265262
316,140,3,0.20619134658263935
317,0,0,0.20516038984972615
318,0,0,0.2041345879004775
319,0,0,0.2031139149609751
320,40,1,0.20209834538617025
321,40,1,0.2010878536592394
322,0,0,0.2000824143909432
323,0,0,0.19908200231898848
324,100,2,0.19808659230739353
325,0,0,0.19709615934585656
326,40,1,0.19611067854912728
327,0,0,0.19513012515638165
328,0,0,0.19415447453059972
329,80,2,0.19318370215794672
330,0,0,0.192217783647157
331,40,1,0.1912566947289212
332,40,1,0.1903004112552766
333,40,1,0.18934890919900021
334,0,0,0.18840216465300522
335,0,0,0.18746015382974018
336,0,0,0.1865228530605915
337,360,8,0.18559023879528855
338,40,1,0.1846622876013121
339,0,0,0.18373897616330553
340,0,0,0.182820281282489
341,0,0,0.18190617987607657
342,0,0,0.18099664897669618
343,0,0,0.1800916657318127
344,0,0,0.17919120740315364
345,0,0,0.17829525136613786
346,40,1,0.17740377510930716
347,100,2,0.17651675623376062
348,180,4,0.1756341724525918
349,120,3,0.17475600159032884
350,40,1,0.17388222158237718
351,400,9,0.1730128104744653
352,80,2,0.17214774642209296
353,40,1,0.1712870076899825
354,40,1,0.17043057265153258
355,40,1,0.16957841978827493
356,160,4,0.16873052768933355
357,40,1,0.1678868750508869
358,0,0,0.16704744067563246
359,40,1,0.1662122034722543
360,160,4,0.16538114245489302
361,0,0,0.16455423674261854
362,160,4,0.16373146555890544
363,0,0,0.16291280823111093
364,0,0,0.16209824418995536
365,40,1,0.16128775296900558
366,80,2,0.16048131420416054
367,80,2,0.15967890763313974
368,0,0,0.15888051309497406
369,40,1,0.1580861105294992
370,40,1,0.1572956799768517
371,120,3,0.15650920157696743
372,0,0,0.1557266555690826
373,0,0,0.1549480222912372
374,120,3,0.15417328217978102
375,0,0,0.1534024157688821
376,0,0,0.1526354036900377
377,120,3,0.1518722266715875
378,80,2,0.15111286553822956
379,120,3,0.15035730121053842
380,160,4,0.14960551470448571
381,40,1,0.14885748713096328
382,40,1,0.14811319969530845
383,120,3,0.1473726336968319
384,40,1,0.14663577052834775
385,80,2,0.14590259167570602
386,80,2,0.1451730787173275
387,0,0,0.14444721332374086
388,80,2,0.14372497725712216
389,0,0,0.14300635237083656
390,0,0,0.14229132060898236
391,0,0,0.14157986400593744
392,120,3,0.14087196468590776
393,40,1,0.14016760486247823
394,0,0,0.13946676683816583
395,0,0,0.138769433003975
396,0,0,0.13807558583895513
397,0,0,0.13738520790976036
398,0,0,0.13669828187021155
399,0,0,0.13601479046086049
400,300,7,0.1353347165085562
401,80,2,0.1346580429260134
402,40,1,0.13398475271138335
403,0,0,0.13331482894782642
404,400,9,0.13264825480308728
405,0,0,0.13198501352907185
406,40,1,0.1313250884614265
407,200,5,0.13066846301911936
408,0,0,0.13001512070402377
409,140,3,0.12936504510050365
410,0,0,0.12871821987500112
411,160,4,0.12807462877562611
412,0,0,0.12743425563174798
413,240,6,0.12679708435358925
414,40,1,0.1261630989318213
415,40,1,0.1255322834371622
416,300,3,0.12490462201997637
417,100,2,0.1242800989098765
418,340,4,0.12365869841532712
419,200,4,0.12304040492325048
420,360,9,0.12242520289863423
421,140,3,0.12181307688414106
422,40,1,0.12120401149972035
423,40,1,0.12059799144222175
424,0,0,0.11999500148501063
425,40,1,0.11939502647758558
426,0,0,0.11879805134519765
427,180,4,0.11820406108847166
428,0,0,0.1176130407830293
429,220,5,0.11702497557911415
430,340,8,0.11643985070121858
431,100,2,0.11585765144771248
432,200,5,0.11527836319047392
433,40,1,0.11470197137452155
434,0,0,0.11412846151764894
435,80,2,0.1135578192100607
436,680,12,0.11299003011401039
437,40,1,0.11242507996344034
438,80,2,0.11186295456362313
439,40,1,0.11130363979080501
440,80,2,0.11074712159185099
441,0,0,0.11019338598389174
442,40,1,0.10964241905397228
443,40,1,0.10909420695870241
444,0,0,0.1085487359239089
445,120,3,0.10800599224428936
446,40,1,0.10746596228306791
447,40,1,0.10692863247165257
448,340,8,0.1063939893092943
449,80,2,0.10586201936274783
450,300,7,0.10533270926593409
451,0,0,0.10480604571960442
452,320,8,0.1042820154910064
453,100,2,0.10376060541355137
454,200,5,0.1032418023864836
455,0,0,0.10272559337455119
456,80,2,0.10221196540767843
457,140,3,0.10170090558064004
458,620,15,0.10119240105273684
459,40,1,0.10068643904747315
460,80,2,0.10018300685223579
461,40,1,0.0996820918179746
462,680,12,0.09918368135888474
463,700,16,0.09868776295209031
464,160,4,0.09819432413732986
465,80,2,0.09770335251664321
466,40,1,0.09721483575406
467,40,1,0.09672876157528969
468,0,0,0.09624511776741324
469,180,4,0.09576389217857617
470,0,0,0.09528507271768329
471,40,1,0.09480864735409487
472,40,1,0.0943346041173244
473,180,4,0.09386293109673778
474,0,0,0.09339361644125409
475,80,2,0.09292664835904782
476,0,0,0.09246201511725258
477,40,1,0.09199970504166631
478,80,2,0.09153970651645797
479,40,1,0.09108200798387568
480,80,2,0.0906265979439563
481,120,3,0.09017346495423652
482,680,12,0.08972259762946533
483,0,0,0.089273984641318
484,40,1,0.0888276147181114
485,320,8,0.08838347664452084
486,180,4,0.08794155926129824
487,80,2,0.08750185146499175
488,780,19,0.08706434220766679
489,280,7,0.08662902049662846
490,120,3,0.08619587539414532
491,580,10,0.08576489601717459
492,0,0,0.08533607153708872
493,200,5,0.08490939117940327
494,0,0,0.08448484422350626
495,80,2,0.08406242000238873
496,40,1,0.08364210790237678
497,180,4,0.0832238973628649
498,80,2,0.08280777787605056
499,40,1,0.08239373898667031
500,200,5,0.08198177029173696
501,300,3,0.08157186144027828
502,300,7,0.0811640021330769
503,240,6,0.08075818212241151
504,140,3,0.08035439121179945
505,40,1,0.07995261925574046
506,0,0,0.07955285615946175
507,0,0,0.07915509187866444
508,40,1,0.07875931641927113
509,40,1,0.07836551983717477
510,340,8,0.07797369223798889
511,340,8,0.07758382377679894
512,220,5,0.07719590465791494
513,40,1,0.07680992513462537
514,240,6,0.07642587550895225
515,440,6,0.07604374613140748
516,0,0,0.07566352740075044
517,1420,9,0.07528520976374668
518,140,3,0.07490878371492794
519,120,3,0.0745342397963533
520,320,7,0.07416156859737154
521,40,1,0.07379076075438468
522,2120,26,0.07342180695061275
523,120,3,0.07305469791585968
524,300,3,0.07268942442628039
525,380,9,0.07232597730414898
526,0,0,0.07196434741762824
527,420,10,0.0716045256805401
528,40,1,0.0712465030521374
529,80,2,0.0708902705368767
530,320,7,0.07053581918419231
531,80,2,0.07018314008827135
532,40,1,0.06983222438783
533,40,1,0.06948306326589085
534,80,2,0.0691356479495614
535,80,2,0.06878996970981359
536,0,0,0.06844601986126451
537,220,5,0.06810378976195819
538,40,1,0.0677632708131484
539,300,7,0.06742445445908266
540,100,2,0.06708733218678724
541,220,5,0.0667518955258533
542,80,2,0.06641813604822402
543,160,4,0.0660860453679829
544,40,1,0.06575561514114299
545,80,2,0.06542683706543727
546,580,14,0.06509970288011008
547,200,5,0.06477420436570952
548,1860,19,0.06445033334388098
549,140,3,0.06412808167716157
550,240,6,0.06380744126877576
551,480,11,0.06348840406243188
552,0,0,0.06317096204211972
553,80,2,0.06285510723190912
554,0,0,0.06254083169574957
555,820,19,0.062228127537270826
556,340,8,0.06191698689958447
557,0,0,0.061607401965086545
558,0,0,0.06129936495526111
559,840,15,0.0609928681304848
560,80,2,0.060687903789832374
561,200,4,0.06038446427088321
562,380,9,0.06008254194952879
563,180,4,0.05978212923978115
564,0,0,0.05948321859358224
565,260,6,0.05918580250061433
566,80,2,0.058889873488111255
567,160,4,0.058595424120670696
568,440,10,0.05830244700006734
569,0,0,0.058010934765067
570,540,9,0.05772088009124167
571,0,0,0.05743227569078546
572,0,0,0.05714511431233153
573,280,6,0.05685938874076987
574,280,7,0.056575091797066025
575,2140,25,0.056292216338080694
576,40,1,0.05601075525639029
577,40,1,0.05573070148010834
578,240,6,0.0554520479727078
579,80,2,0.05517478773284426
580,140,3,0.05489891379418004
581,120,3,0.05462441922520914
582,120,3,0.0543512971290831
583,0,0,0.05407954064343768
584,40,1,0.05380914294022049
585,80,2,0.05354009722551939
586,420,9,0.05327239673939179
587,360,8,0.053006034755694834
588,700,17,0.052741004581916356
589,220,5,0.052477299559006776
590,40,1,0.052214913061211746
591,480,7,0.05195383849590569
592,280,7,0.05169406930342616
593,80,2,0.05143559895690903
594,140,3,0.051178420962124486
595,160,4,0.05092252885731386
596,140,3,0.05066791621302729
597,580,10,0.05041457663196215
598,100,2,0.050162503748802344
599,200,5,0.049911691230058335
600,540,9,0.04966213277390804
601,40,1,0.0494138221100385
602,840,19,0.04916675299948831
603,40,1,0.04892091923449087
604,200,5,0.04867631463831842
605,0,0,0.048432933065126825
606,80,2,0.048190768399801194
607,40,1,0.04794981455780219
608,140,3,0.04771006548501318
609,320,8,0.047471515157588115
610,200,5,0.047234157581800176
611,120,3,0.046997986793891174
612,160,4,0.04676299685992172
613,880,16,0.04652918187562211
614,360,9,0.046296535966244
615,240,6,0.046065053286412784
616,200,5,0.04583472801998072
617,220,5,0.045605554379880814
618,160,4,0.04537752660798141
619,120,3,0.0451506389749415
620,80,2,0.044924885780066794
621,100,2,0.04470026135116646
622,80,2,0.04447676004441063
623,900,17,0.04425437624418858
624,340,8,0.04403310436296763
625,300,7,0.043812938841152796
626,160,4,0.04359387414694703
627,180,4,0.043375904776212296
628,80,2,0.043159025252331236
629,0,0,0.04294323012606958
630,0,0,0.04272851397543923
631,80,2,0.04251487140556204
632,80,2,0.04230229704853423
633,0,0,0.04209078556329156
634,140,3,0.0418803316354751
635,340,4,0.041670929977297724
636,220,5,0.04146257532741124
637,0,0,0.04125526245077418
638,120,3,0.04104898613852031
639,0,0,0.04084374120782771
640,340,4,0.04063952250178857
641,740,13,0.04043632488927963
642,340,8,0.04023414326483323
643,420,10,0.040032972548509065
644,4600,50,0.03983280768576652
645,240,5,0.03963364364733769
646,1380,29,0.039435475429100995
647,720,17,0.03923829805195549
648,420,10,0.03904210656169572
649,340,8,0.03884689602888724
650,0,0,0.0386526615487428
651,880,21,0.03845939824099909
652,80,2,0.03826710124979409
653,80,2,0.038075765743545126
654,0,0,0.0378853869148274
655,3660,77,0.03769595998025326
656,620,14,0.03750748018035199
657,160,4,0.037319942779450235
658,40,1,0.037133343065552986
659,1280,25,0.03694767635022522
660,180,4,0.036762937968474095
661,340,8,0.03657912327863173
662,580,9,0.036396227662238566
663,40,1,0.03621424652392737
664,280,7,0.036033175291307735
665,480,7,0.03585300941485119
666,580,14,0.035673744367776934
667,80,2,0.03549537564593805
668,340,7,0.035317898767708356
669,160,4,0.03514130927386981
670,320,7,0.03496560272750046
671,1800,30,0.03479077471386296
672,420,6,0.03461682084029365
673,0,0,0.034443736736092176
674,160,4,0.034271518052411715
675,420,6,0.034100160462149656
676,200,5,0.03392965965983891
677,640,15,0.033760011361539714
678,1220,23,0.03359121130473201
679,540,9,0.033423255248208356
680,380,9,0.03325613897196732
681,300,7,0.03308985827710748
682,800,14,0.032924408985721944
683,380,9,0.03275978694079333
684,140,3,0.032595988006089364
685,360,9,0.032433008066058915
686,120,3,0.03227084302572862
687,880,16,0.032109488810599975
688,40,1,0.031948941366546975
689,0,0,0.03178919665971424
690,120,3,0.03163025067641567
691,980,19,0.03147209942303359
692,40,1,0.03131473892591842
693,40,1,0.031158165231288826
694,340,8,0.03100237440513238
695,860,21,0.030847362533106718
696,280,7,0.030693125720441184
697,200,5,0.030539660091838977
698,160,4,0.03038696179137978
699,600,14,0.030235026982422884
700,2020,48,0.030083851847510768
